DateTime,Temperature,Rain,WindSpeed,Humidity,Demand,Hour,DayOfWeek,Month
09-05-2024 00:00,29.6,0,18.4,40,6052,0,3,5
09-05-2024 01:00,28.5,0,17.6,45,5665,1,3,5
09-05-2024 02:00,27.8,0,16.1,49,5277,2,3,5
09-05-2024 03:00,27.1,0,15.1,52,4915,3,3,5
09-05-2024 04:00,26.6,0,15.8,54,4620,4,3,5
09-05-2024 05:00,26,0,16.5,57,4387,5,3,5
09-05-2024 06:00,27.5,0,18.6,56,4155,6,3,5
09-05-2024 07:00,28.5,0,23.8,53,4043,7,3,5
09-05-2024 08:00,30.1,0,20.9,49,3972,8,3,5
09-05-2024 09:00,31.4,0,21.7,46,4084,9,3,5
09-05-2024 10:00,33.4,0,18.5,41,4739,10,3,5
09-05-2024 11:00,35.2,0,14.8,37,5079,11,3,5
09-05-2024 12:00,36.6,0,11.4,34,5301,12,3,5
09-05-2024 13:00,37.7,0,8.6,30,5282,13,3,5
09-05-2024 14:00,38.4,0,5.4,27,5529,14,3,5
09-05-2024 15:00,38.8,0,4.8,24,6060,15,3,5
09-05-2024 16:00,39,0,7.3,21,6038,16,3,5
09-05-2024 17:00,38.4,0,10.7,22,5866,17,3,5
09-05-2024 18:00,34.4,0,5.4,29,5525,18,3,5
09-05-2024 19:00,32.8,0,8.4,28,5372,19,3,5
09-05-2024 20:00,31.8,0,9.1,29,5358,20,3,5
09-05-2024 21:00,30.9,0,11.1,31,5381,21,3,5
09-05-2024 22:00,30.2,0,13.3,35,5765,22,3,5
09-05-2024 23:00,29.4,0,13.7,37,6053,23,3,5
10-05-2024 00:00,28.8,0,13.3,38,5980,0,4,5
10-05-2024 01:00,28.3,0,13.9,39,5627,1,4,5
10-05-2024 02:00,27.7,0,14.4,41,5266,2,4,5
10-05-2024 03:00,26.9,0,12,44,4913,3,4,5
10-05-2024 04:00,26.1,0,9.8,47,4659,4,4,5
10-05-2024 05:00,25.7,0,10.9,50,4456,5,4,5
10-05-2024 06:00,26.5,0,19.6,63,4268,6,4,5
10-05-2024 07:00,28,0,16.1,59,4185,7,4,5
10-05-2024 08:00,30.7,0,19.9,53,4131,8,4,5
10-05-2024 09:00,31.7,0,22,52,4293,9,4,5
10-05-2024 10:00,33.8,0,20.1,46,4928,10,4,5
10-05-2024 11:00,35.8,0,17.2,40,5273,11,4,5
10-05-2024 12:00,37.4,0,13,35,5510,12,4,5
10-05-2024 13:00,38.5,0,7.8,31,5570,13,4,5
10-05-2024 14:00,39,0,4,29,5822,14,4,5
10-05-2024 15:00,36.7,0,18.4,30,6279,15,4,5
10-05-2024 16:00,37.5,0,6.4,25,6298,16,4,5
10-05-2024 17:00,36.2,0,8.7,32,6076,17,4,5
10-05-2024 18:00,33.2,0.2,8.1,42,5702,18,4,5
10-05-2024 19:00,32.3,0,1.1,45,5500,19,4,5
10-05-2024 20:00,30.3,0,4.2,52,5527,20,4,5
10-05-2024 21:00,29.9,0,5.7,54,5533,21,4,5
10-05-2024 22:00,30.4,0,1.4,52,4150,22,4,5
10-05-2024 23:00,29.1,0,3.8,56,4158,23,4,5
11-05-2024 00:00,29.5,0,5.6,54,4673,0,5,5
11-05-2024 01:00,27.9,0,7.3,59,4802,1,5,5
11-05-2024 02:00,27.3,0,6.9,59,4718,2,5,5
11-05-2024 03:00,25.8,0,8.4,65,4583,3,5,5
11-05-2024 04:00,25.9,0,5.6,64,4341,4,5,5
11-05-2024 05:00,25.7,0,6.9,62,4189,5,5,5
11-05-2024 06:00,27.5,0,9.6,58,4051,6,5,5
11-05-2024 07:00,28.7,0,4,55,3957,7,5,5
11-05-2024 08:00,30.4,0.1,5.4,50,3887,8,5,5
11-05-2024 09:00,31.5,0,10.5,47,3969,9,5,5
11-05-2024 10:00,32.4,0,4.3,43,4319,10,5,5
11-05-2024 11:00,34.3,0,3.3,36,4590,11,5,5
11-05-2024 12:00,36.5,0,3.9,30,4768,12,5,5
11-05-2024 13:00,38.2,0,12.3,24,4872,13,5,5
11-05-2024 14:00,38.8,0,17.4,21,5009,14,5,5
11-05-2024 15:00,38.4,0,18.1,22,5263,15,5,5
11-05-2024 16:00,38,0,16.7,22,5314,16,5,5
11-05-2024 17:00,37.4,0,14.6,24,5113,17,5,5
11-05-2024 18:00,34.9,0,9.4,29,4943,18,5,5
11-05-2024 19:00,32.5,0,5.4,35,4783,19,5,5
11-05-2024 20:00,30.9,0,6.1,39,4924,20,5,5
11-05-2024 21:00,30.3,0,7.2,41,5006,21,5,5
11-05-2024 22:00,28.8,0,5.8,45,5330,22,5,5
11-05-2024 23:00,27.7,0,7.3,50,5592,23,5,5
12-05-2024 00:00,27.4,0,6.3,52,5662,0,6,5
12-05-2024 01:00,26.7,0,7.4,54,5403,1,6,5
12-05-2024 02:00,26.6,0,6.1,53,5130,2,6,5
12-05-2024 03:00,26.5,0,6.1,53,4861,3,6,5
12-05-2024 04:00,26.8,0,8.7,51,4641,4,6,5
12-05-2024 05:00,26.7,0,9,53,4442,5,6,5
12-05-2024 06:00,28.4,0,12.1,57,4149,6,6,5
12-05-2024 07:00,29.7,0,10.4,52,4068,7,6,5
12-05-2024 08:00,32,0,11.3,44,3966,8,6,5
12-05-2024 09:00,34.3,0,14.3,35,3945,9,6,5
12-05-2024 10:00,35.9,0,15.2,31,4242,10,6,5
12-05-2024 11:00,37.2,0,16,28,4524,11,6,5
12-05-2024 12:00,35.2,0.8,12.6,34,4710,12,6,5
12-05-2024 13:00,36.2,0,10.4,29,4883,13,6,5
12-05-2024 14:00,37.3,0,4.5,26,5087,14,6,5
12-05-2024 15:00,37.5,0,12.4,25,5373,15,6,5
12-05-2024 16:00,36.3,0.1,13,26,5342,16,6,5
12-05-2024 17:00,35.8,0,16.5,27,5108,17,6,5
12-05-2024 18:00,35,0,10,27,4901,18,6,5
12-05-2024 19:00,32.6,0,8.1,32,4798,19,6,5
12-05-2024 20:00,30.8,0,8.7,36,4977,20,6,5
12-05-2024 21:00,29.5,0,7.9,40,5146,21,6,5
12-05-2024 22:00,28.5,0,7.9,42,5565,22,6,5
12-05-2024 23:00,28.4,0,7.2,41,5986,23,6,5
13-05-2024 00:00,27.6,0,6.8,42,5998,0,0,5
13-05-2024 01:00,27.5,0,7.2,42,5695,1,0,5
13-05-2024 02:00,26.4,0,8,46,5387,2,0,5
13-05-2024 03:00,26.8,0,8.9,45,5091,3,0,5
13-05-2024 04:00,26.5,0,7.2,47,4845,4,0,5
13-05-2024 05:00,25.5,0,10.5,52,4671,5,0,5
13-05-2024 06:00,28.2,0,7.6,54,4434,6,0,5
13-05-2024 07:00,30.2,0,4.9,50,4405,7,0,5
13-05-2024 08:00,32.8,0,10.2,45,4371,8,0,5
13-05-2024 09:00,34.8,0,8.4,40,4557,9,0,5
13-05-2024 10:00,36.7,0,6.9,34,4947,10,0,5
13-05-2024 11:00,38.2,0,8.6,25,5345,11,0,5
13-05-2024 12:00,39.3,0,11.5,19,5579,12,0,5
13-05-2024 13:00,39,0,10.3,16,5682,13,0,5
13-05-2024 14:00,40.1,0,12.8,13,5715,14,0,5
13-05-2024 15:00,40.2,0,14,12,6146,15,0,5
13-05-2024 16:00,40.1,0,13.9,11,6039,16,0,5
13-05-2024 17:00,39,0,20.1,10,5840,17,0,5
13-05-2024 18:00,35.7,0,7.6,13,5423,18,0,5
13-05-2024 19:00,31.5,0,10,19,5155,19,0,5
13-05-2024 20:00,30,0,8.7,22,5093,20,0,5
13-05-2024 21:00,28.4,0,10.9,26,5085,21,0,5
13-05-2024 22:00,27.9,0,8.9,26,5578,22,0,5
13-05-2024 23:00,27,0,7.4,27,6006,23,0,5
14-05-2024 00:00,26.2,0,8,27,6003,0,1,5
14-05-2024 01:00,26.1,0,8.7,25,5650,1,1,5
14-05-2024 02:00,24.9,0,12,28,5289,2,1,5
14-05-2024 03:00,24.6,0,10.2,29,4977,3,1,5
14-05-2024 04:00,23.9,0,9,31,4673,4,1,5
14-05-2024 05:00,23.5,0,7.8,33,4435,5,1,5
14-05-2024 06:00,26.5,0,4.4,39,4185,6,1,5
14-05-2024 07:00,29,0,3.5,35,4114,7,1,5
14-05-2024 08:00,31.9,0,3.1,29,4091,8,1,5
14-05-2024 09:00,34.5,0,3.9,25,4225,9,1,5
14-05-2024 10:00,37,0,4.9,19,4818,10,1,5
14-05-2024 11:00,38.6,0,7.6,16,5147,11,1,5
14-05-2024 12:00,39.7,0,13.5,14,5320,12,1,5
14-05-2024 13:00,40.1,0,17.9,14,5412,13,1,5
14-05-2024 14:00,40.7,0,16.5,12,5571,14,1,5
14-05-2024 15:00,40.7,0,20.7,10,5991,15,1,5
14-05-2024 16:00,40,0,20.2,10,5961,16,1,5
14-05-2024 17:00,39.4,0,15.5,10,5791,17,1,5
14-05-2024 18:00,37.2,0,13.7,9,5369,18,1,5
14-05-2024 19:00,33.9,0,11.3,11,5091,19,1,5
14-05-2024 20:00,31.3,0,10.2,15,5096,20,1,5
14-05-2024 21:00,30.2,0,6.5,20,5130,21,1,5
14-05-2024 22:00,30.8,0,13.4,21,5548,22,1,5
14-05-2024 23:00,31.7,0,13.4,19,5997,23,1,5
15-05-2024 00:00,30,0,11.8,23,6023,0,2,5
15-05-2024 01:00,28.7,0,11.2,25,5713,1,2,5
15-05-2024 02:00,27.4,0,9.3,29,5317,2,2,5
15-05-2024 03:00,25.4,0,7.1,34,4964,3,2,5
15-05-2024 04:00,24.5,0,7.8,37,4630,4,2,5
15-05-2024 05:00,25.2,0,6.6,36,4386,5,2,5
15-05-2024 06:00,27.5,0,6.4,37,4135,6,2,5
15-05-2024 07:00,30.3,0,8.4,33,4084,7,2,5
15-05-2024 08:00,33.6,0,6.8,27,4044,8,2,5
15-05-2024 09:00,36.4,0,4.9,23,4219,9,2,5
15-05-2024 10:00,38.8,0,5,16,4836,10,2,5
15-05-2024 11:00,40.4,0,8,11,5301,11,2,5
15-05-2024 12:00,41.5,0,13.5,9,5466,12,2,5
15-05-2024 13:00,41.8,0,16.9,9,5610,13,2,5
15-05-2024 14:00,42.1,0,15,8,5767,14,2,5
15-05-2024 15:00,42.1,0,13.8,8,6270,15,2,5
15-05-2024 16:00,41.7,0,17,8,6281,16,2,5
15-05-2024 17:00,40.8,0,15.6,8,6042,17,2,5
15-05-2024 18:00,38,0,18.4,11,5609,18,2,5
15-05-2024 19:00,35.1,0,11.6,14,5291,19,2,5
15-05-2024 20:00,33.3,0,10.5,15,5406,20,2,5
15-05-2024 21:00,31.6,0,8.7,16,5447,21,2,5
15-05-2024 22:00,30,0,7.9,16,5900,22,2,5
15-05-2024 23:00,31.1,0,4.9,16,6318,23,2,5
16-05-2024 00:00,27.4,0,8,21,6312,0,3,5
16-05-2024 01:00,26.8,0,10.4,21,5985,1,3,5
16-05-2024 02:00,27.1,0,7.6,21,5594,2,3,5
16-05-2024 03:00,26.5,0,7.6,22,5221,3,3,5
16-05-2024 04:00,25.3,0,11.5,25,4930,4,3,5
16-05-2024 05:00,28,0,4.1,21,4668,5,3,5
16-05-2024 06:00,26.1,0,8.3,36,4377,6,3,5
16-05-2024 07:00,28.6,0,4.2,33,4257,7,3,5
16-05-2024 08:00,32.2,0,2.6,26,4234,8,3,5
16-05-2024 09:00,35.4,0,5.8,22,4406,9,3,5
16-05-2024 10:00,37.9,0,8.7,19,5077,10,3,5
16-05-2024 11:00,40,0,11.1,16,5398,11,3,5
16-05-2024 12:00,41.6,0,10.5,12,5687,12,3,5
16-05-2024 13:00,42.4,0,11.6,11,5858,13,3,5
16-05-2024 14:00,42.7,0,16.1,10,6083,14,3,5
16-05-2024 15:00,42.2,0,18.6,10,6551,15,3,5
16-05-2024 16:00,42,0,13.5,11,6519,16,3,5
16-05-2024 17:00,41.3,0,15.3,11,6228,17,3,5
16-05-2024 18:00,37.7,0,8,16,5832,18,3,5
16-05-2024 19:00,34.6,0,9,17,5558,19,3,5
16-05-2024 20:00,32.9,0,9,20,5693,20,3,5
16-05-2024 21:00,34.6,0,6.6,18,5777,21,3,5
16-05-2024 22:00,33.9,0,2.1,18,6286,22,3,5
16-05-2024 23:00,32.5,0,3.5,21,6704,23,3,5
17-05-2024 00:00,29.2,0,7.6,25,6635,0,4,5
17-05-2024 01:00,29.6,0,10.5,22,6299,1,4,5
17-05-2024 02:00,29.8,0,9.8,21,5903,2,4,5
17-05-2024 03:00,29.7,0,10.4,21,5583,3,4,5
17-05-2024 04:00,28.9,0,9.4,22,5276,4,4,5
17-05-2024 05:00,27.2,0,8.4,26,5031,5,4,5
17-05-2024 06:00,28.3,0,11.8,34,4704,6,4,5
17-05-2024 07:00,30.7,0,5.7,30,4552,7,4,5
17-05-2024 08:00,34.5,0,3.4,26,4506,8,4,5
17-05-2024 09:00,38.1,0,8,20,4726,9,4,5
17-05-2024 10:00,40.6,0,10,16,5453,10,4,5
17-05-2024 11:00,42.3,0,10.4,14,5789,11,4,5
17-05-2024 12:00,43.6,0,15,10,5921,12,4,5
17-05-2024 13:00,43.9,0,16.4,10,5921,13,4,5
17-05-2024 14:00,43.8,0,16.7,10,5921,14,4,5
17-05-2024 15:00,43.7,0,14.4,9,6535,15,4,5
17-05-2024 16:00,43.2,0,16.1,10,6571,16,4,5
17-05-2024 17:00,42,0,19,10,6546,17,4,5
17-05-2024 18:00,38.4,0,8.2,20,6102,18,4,5
17-05-2024 19:00,36.4,0,7.3,19,5718,19,4,5
17-05-2024 20:00,35.7,0,8.9,20,5764,20,4,5
17-05-2024 21:00,34.6,0,9.2,18,5967,21,4,5
17-05-2024 22:00,33.2,0,9.4,21,6482,22,4,5
17-05-2024 23:00,31.3,0,7.8,23,6866,23,4,5
18-05-2024 00:00,30,0,10.7,27,6802,0,5,5
18-05-2024 01:00,29.6,0,9.3,28,6509,1,5,5
18-05-2024 02:00,29.9,0,8,28,6179,2,5,5
18-05-2024 03:00,29,0,9,29,5858,3,5,5
18-05-2024 04:00,27.9,0,7.5,32,5543,4,5,5
18-05-2024 05:00,26.6,0,6.9,36,5260,5,5,5
18-05-2024 06:00,30.4,0,2.2,37,4851,6,5,5
18-05-2024 07:00,33.2,0,6.4,33,4621,7,5,5
18-05-2024 08:00,36.6,0,3.7,27,4580,8,5,5
18-05-2024 09:00,39.2,0,1.1,22,4537,9,5,5
18-05-2024 10:00,41.8,0,3.5,14,5094,10,5,5
18-05-2024 11:00,43.5,0,12.6,10,5499,11,5,5
18-05-2024 12:00,43.9,0,18.7,10,5879,12,5,5
18-05-2024 13:00,44,0,21,11,6070,13,5,5
18-05-2024 14:00,44.1,0,20.3,11,6328,14,5,5
18-05-2024 15:00,44,0,20.9,11,6783,15,5,5
18-05-2024 16:00,43.7,0,19.5,11,6769,16,5,5
18-05-2024 17:00,43.1,0,18.7,11,6453,17,5,5
18-05-2024 18:00,40.8,0,30,12,6019,18,5,5
18-05-2024 19:00,39.7,0,23.5,12,5649,19,5,5
18-05-2024 20:00,37.9,0,16.3,13,5749,20,5,5
18-05-2024 21:00,36.2,0,13.2,15,6022,21,5,5
18-05-2024 22:00,34.6,0,13.5,16,6438,22,5,5
18-05-2024 23:00,34.4,0,16.6,16,7013,23,5,5
19-05-2024 00:00,33.7,0,14.7,17,6948,0,6,5
19-05-2024 01:00,32.5,0,11,18,6747,1,6,5
19-05-2024 02:00,31.5,0,11.3,20,6446,2,6,5
19-05-2024 03:00,30,0,8.4,22,6124,3,6,5
19-05-2024 04:00,28.5,0,6.8,25,5796,4,6,5
19-05-2024 05:00,27.9,0,6.6,26,5485,5,6,5
19-05-2024 06:00,30.6,0,6.5,25,5043,6,6,5
19-05-2024 07:00,32.8,0,11.2,23,4790,7,6,5
19-05-2024 08:00,35.6,0,8.7,19,4589,8,6,5
19-05-2024 09:00,37.8,0,9.7,18,4508,9,6,5
19-05-2024 10:00,40,0,9.2,16,4868,10,6,5
19-05-2024 11:00,42.4,0,8.6,14,5195,11,6,5
19-05-2024 12:00,44.2,0,12.2,10,5504,12,6,5
19-05-2024 13:00,44.9,0,20.4,9,5815,13,6,5
19-05-2024 14:00,44.9,0,21.9,9,6108,14,6,5
19-05-2024 15:00,44.5,0,25.4,9,6521,15,6,5
19-05-2024 16:00,43.7,0,27,9,6465,16,6,5
19-05-2024 17:00,42.8,0,25.9,10,6213,17,6,5
19-05-2024 18:00,41.6,0,24.4,10,5674,18,6,5
19-05-2024 19:00,40.1,0,22,10,5426,19,6,5
19-05-2024 20:00,38.4,0,14,11,5596,20,6,5
19-05-2024 21:00,35.2,0,7.9,15,5935,21,6,5
19-05-2024 22:00,33.9,0,8,16,6536,22,6,5
19-05-2024 23:00,33.5,0,9.1,17,7047,23,6,5
20-05-2024 00:00,33,0,9.2,18,7153,0,0,5
20-05-2024 01:00,31.4,0,7.2,21,6440,1,0,5
20-05-2024 02:00,30,0,6.2,23,6314,2,0,5
20-05-2024 03:00,30,0,10.5,24,6283,3,0,5
20-05-2024 04:00,30.1,0,9.8,25,5994,4,0,5
20-05-2024 05:00,28.6,0,8.3,31,5630,5,0,5
20-05-2024 06:00,30.7,0,10.8,27,5178,6,0,5
20-05-2024 07:00,33,0,8.6,25,4936,7,0,5
20-05-2024 08:00,35.2,0,7.5,22,4986,8,0,5
20-05-2024 09:00,37.2,0,7.2,21,5121,9,0,5
20-05-2024 10:00,39.1,0,5.8,19,5762,10,0,5
20-05-2024 11:00,40.7,0,4.9,17,6177,11,0,5
20-05-2024 12:00,42.1,0,6.6,15,6462,12,0,5
20-05-2024 13:00,43.3,0,11.4,13,6648,13,0,5
20-05-2024 14:00,43.9,0,18.5,11,7001,14,0,5
20-05-2024 15:00,43.4,0,21.3,12,7450,15,0,5
20-05-2024 16:00,43.2,0,23,11,7450,16,0,5
20-05-2024 17:00,42.3,0,23.3,12,7077,17,0,5
20-05-2024 18:00,41.2,0,18.8,10,6519,18,0,5
20-05-2024 19:00,36.3,0,7.4,15,6076,19,0,5
20-05-2024 20:00,35,0,7.1,21,6167,20,0,5
20-05-2024 21:00,34,0,7.2,24,6435,21,0,5
20-05-2024 22:00,33.7,0,3.8,24,6985,22,0,5
20-05-2024 23:00,31.9,0,6.9,26,7476,23,0,5
21-05-2024 00:00,31.4,0,8.8,27,7454,0,1,5
21-05-2024 01:00,31.3,0,10,26,7165,1,1,5
21-05-2024 02:00,30.2,0,8.9,27,6940,2,1,5
21-05-2024 03:00,29.1,0,9.9,29,6624,3,1,5
21-05-2024 04:00,29.1,0,8.2,27,6322,4,1,5
21-05-2024 05:00,29.5,0,10.7,27,5987,5,1,5
21-05-2024 06:00,28.6,0,12.5,45,5494,6,1,5
21-05-2024 07:00,30.2,0,15.8,45,5276,7,1,5
21-05-2024 08:00,32.4,0,15.2,43,5150,8,1,5
21-05-2024 09:00,34.4,0,14.9,40,5264,9,1,5
21-05-2024 10:00,36.4,0,13.5,35,5878,10,1,5
21-05-2024 11:00,38.2,0,11,31,6289,11,1,5
21-05-2024 12:00,39.7,0,9.3,27,6674,12,1,5
21-05-2024 13:00,40.8,0,5.4,24,6924,13,1,5
21-05-2024 14:00,41.6,0,4,20,7252,14,1,5
21-05-2024 15:00,42.2,0,6.6,17,7612,15,1,5
21-05-2024 16:00,42.5,0,15.6,13,7588,16,1,5
21-05-2024 17:00,41,0,20.8,17,7227,17,1,5
21-05-2024 18:00,38.4,0,4.8,32,6606,18,1,5
21-05-2024 19:00,36.5,0,5.9,27,6206,19,1,5
21-05-2024 20:00,34.4,0,7.6,29,6405,20,1,5
21-05-2024 21:00,33.3,0,7.5,30,6662,21,1,5
21-05-2024 22:00,32.9,0,9.9,32,7281,22,1,5
21-05-2024 23:00,32.1,0,8.3,35,7680,23,1,5
22-05-2024 00:00,31.4,0,7.9,36,7511,0,2,5
22-05-2024 01:00,30.6,0,7.3,38,7162,1,2,5
22-05-2024 02:00,30.5,0,10.8,41,6824,2,2,5
22-05-2024 03:00,30.3,0,12.5,45,6541,3,2,5
22-05-2024 04:00,30,0,11.8,47,6238,4,2,5
22-05-2024 05:00,29.6,0,12.3,49,5900,5,2,5
22-05-2024 06:00,31.3,0,13.3,47,5447,6,2,5
22-05-2024 07:00,32.7,0,21.1,48,5238,7,2,5
22-05-2024 08:00,34.4,0,18.2,45,5188,8,2,5
22-05-2024 09:00,36.1,0,20.1,41,5403,9,2,5
22-05-2024 10:00,36.9,0,24.5,39,6109,10,2,5
22-05-2024 11:00,38.8,0,20,34,6572,11,2,5
22-05-2024 12:00,40.4,0,17.1,30,6915,12,2,5
22-05-2024 13:00,41.9,0,16.1,26,7190,13,2,5
22-05-2024 14:00,38.6,0.2,19.8,28,7544,14,2,5
22-05-2024 15:00,38.8,0,1.8,26,7923,15,2,5
22-05-2024 16:00,39.6,0,5.1,24,7870,16,2,5
22-05-2024 17:00,39.2,0,10.8,25,7471,17,2,5
22-05-2024 18:00,37.5,0,19.9,30,6873,18,2,5
22-05-2024 19:00,35.6,0,23.1,37,6487,19,2,5
22-05-2024 20:00,34.9,0,18.4,38,6708,20,2,5
22-05-2024 21:00,34.7,0,16.6,36,6912,21,2,5
22-05-2024 22:00,33.9,0,16.4,39,7417,22,2,5
22-05-2024 23:00,33.3,0,11.9,40,7724,23,2,5
23-05-2024 00:00,32.7,0,12.4,41,7644,0,3,5
23-05-2024 01:00,32.1,0,11,42,7282,1,3,5
23-05-2024 02:00,31.5,0,11.5,44,6902,2,3,5
23-05-2024 03:00,31,0,11.2,46,6554,3,3,5
23-05-2024 04:00,30.7,0,14,48,6225,4,3,5
23-05-2024 05:00,30.3,0,14.8,49,5868,5,3,5
23-05-2024 06:00,31.3,0,18.3,52,5435,6,3,5
23-05-2024 07:00,32.2,0,22.9,52,5168,7,3,5
23-05-2024 08:00,34,0,19.5,47,4957,8,3,5
23-05-2024 09:00,36,0,20,42,4999,9,3,5
23-05-2024 10:00,37.9,0,20.5,36,5655,10,3,5
23-05-2024 11:00,38.2,0.1,18.9,35,6129,11,3,5
23-05-2024 12:00,40,0,15,30,6498,12,3,5
23-05-2024 13:00,40.8,0,11.2,27,6795,13,3,5
23-05-2024 14:00,41.3,0,7.8,24,7077,14,3,5
23-05-2024 15:00,41.4,0,5.2,22,7490,15,3,5
23-05-2024 16:00,41.4,0,4.4,21,7451,16,3,5
23-05-2024 17:00,40.8,0,2.3,22,7107,17,3,5
23-05-2024 18:00,38.7,0,15.1,19,6609,18,3,5
23-05-2024 19:00,36.8,0,15.8,24,6249,19,3,5
23-05-2024 20:00,35.5,0,13.3,29,6350,20,3,5
23-05-2024 21:00,34.7,0,12.9,32,6595,21,3,5
23-05-2024 22:00,34,0,12.2,35,7095,22,3,5
23-05-2024 23:00,33.4,0,12,38,7597,23,3,5
24-05-2024 00:00,33,0,14.6,40,7533,0,4,5
24-05-2024 01:00,32.2,0,12.6,43,7188,1,4,5
24-05-2024 02:00,31.5,0,12.5,46,6840,2,4,5
24-05-2024 03:00,31.1,0,12.2,48,6489,3,4,5
24-05-2024 04:00,30.7,0,14.5,50,6146,4,4,5
24-05-2024 05:00,30.3,0,14,52,5829,5,4,5
24-05-2024 06:00,31.4,0,11.7,50,5374,6,4,5
24-05-2024 07:00,32.8,0,18.6,47,5151,7,4,5
24-05-2024 08:00,34.4,0,18.5,44,5146,8,4,5
24-05-2024 09:00,36.3,0,20.6,39,5261,9,4,5
24-05-2024 10:00,37.8,0,19.3,34,6051,10,4,5
24-05-2024 11:00,38.8,0,14.3,31,6381,11,4,5
24-05-2024 12:00,39.7,0,9.8,29,6721,12,4,5
24-05-2024 13:00,40.2,0,7.8,27,6922,13,4,5
24-05-2024 14:00,40.5,0,6.8,26,7290,14,4,5
24-05-2024 15:00,40.6,0,9.1,25,7732,15,4,5
24-05-2024 16:00,40.1,0,10.1,26,7702,16,4,5
24-05-2024 17:00,39.6,0,4.7,27,7398,17,4,5
24-05-2024 18:00,39,0,7.4,24,6791,18,4,5
24-05-2024 19:00,37.3,0,9.4,26,6339,19,4,5
24-05-2024 20:00,35.7,0,6.3,29,6467,20,4,5
24-05-2024 21:00,34.8,0,7.9,31,6648,21,4,5
24-05-2024 22:00,33.6,0,6.1,34,7154,22,4,5
24-05-2024 23:00,32.1,0,7.3,40,7576,23,4,5
25-05-2024 00:00,31.9,0,5.7,40,7554,0,5,5
25-05-2024 01:00,32.1,0,8.1,39,7316,1,5,5
25-05-2024 02:00,31.8,0,8.7,41,6975,2,5,5
25-05-2024 03:00,31.3,0,8.3,44,6588,3,5,5
25-05-2024 04:00,30.8,0,7.8,46,6304,4,5,5
25-05-2024 05:00,30.1,0,7.5,49,5982,5,5,5
25-05-2024 06:00,32.6,0,4.7,45,5556,6,5,5
25-05-2024 07:00,33.9,0,2.4,42,5236,7,5,5
25-05-2024 08:00,35.8,0,2.6,38,4972,8,5,5
25-05-2024 09:00,37.6,0,4,35,4780,9,5,5
25-05-2024 10:00,39.8,0,8.3,30,4876,10,5,5
25-05-2024 11:00,41.2,0,12.8,25,5166,11,5,5
25-05-2024 12:00,42.3,0,13.8,21,5540,12,5,5
25-05-2024 13:00,43.5,0,13.8,18,5877,13,5,5
25-05-2024 14:00,44.3,0,15.5,16,6262,14,5,5
25-05-2024 15:00,44.4,0,18.8,14,6585,15,5,5
25-05-2024 16:00,44,0,22.6,13,6506,16,5,5
25-05-2024 17:00,43.4,0,21.1,13,6067,17,5,5
25-05-2024 18:00,42.3,0,19.3,12,5580,18,5,5
25-05-2024 19:00,40,0,15.3,13,5288,19,5,5
25-05-2024 20:00,38,0,12.7,14,5475,20,5,5
25-05-2024 21:00,35.1,0,8.1,18,5928,21,5,5
25-05-2024 22:00,34.3,0,8.2,19,6496,22,5,5
25-05-2024 23:00,33.1,0,7.4,20,7061,23,5,5
26-05-2024 00:00,32,0,7.5,23,7120,0,6,5
26-05-2024 01:00,30.2,0,6.9,25,6857,1,6,5
26-05-2024 02:00,30.4,0,4.6,24,6567,2,6,5
26-05-2024 03:00,29.2,0,7.1,28,6228,3,6,5
26-05-2024 04:00,28.6,0,7,29,5928,4,6,5
26-05-2024 05:00,29.1,0,10,27,5566,5,6,5
26-05-2024 06:00,31,0,11.3,27,5105,6,6,5
26-05-2024 07:00,33.4,0,9.7,25,4870,7,6,5
26-05-2024 08:00,36.3,0,10.2,22,4705,8,6,5
26-05-2024 09:00,39.1,0,11.5,20,4717,9,6,5
26-05-2024 10:00,41.8,0,14.6,16,5070,10,6,5
26-05-2024 11:00,43.6,0,14.9,11,5381,11,6,5
26-05-2024 12:00,44.6,0,15.3,9,5745,12,6,5
26-05-2024 13:00,45.2,0,15.8,9,6076,13,6,5
26-05-2024 14:00,45.4,0,16.4,10,6450,14,6,5
26-05-2024 15:00,45.8,0,16.8,10,6947,15,6,5
26-05-2024 16:00,45.2,0,24.4,11,6949,16,6,5
26-05-2024 17:00,43.8,0,25.3,12,6618,17,6,5
26-05-2024 18:00,42.4,0,23.5,11,6084,18,6,5
26-05-2024 19:00,41.5,0,24,12,5778,19,6,5
26-05-2024 20:00,39.7,0,9.2,13,6088,20,6,5
26-05-2024 21:00,37.1,0,9.4,17,6473,21,6,5
26-05-2024 22:00,36.8,0,13.9,16,7078,22,6,5
26-05-2024 23:00,35.5,0,10.9,18,7602,23,6,5
27-05-2024 00:00,33.5,0,7.7,21,7576,0,0,5
27-05-2024 01:00,34.4,0,7.3,20,7312,1,0,5
27-05-2024 02:00,34.5,0,4.9,20,7024,2,0,5
27-05-2024 03:00,31,0,6.1,25,6701,3,0,5
27-05-2024 04:00,29.8,0,5.4,28,6332,4,0,5
27-05-2024 05:00,28.9,0,3.6,31,6017,5,0,5
27-05-2024 06:00,32.4,0,2.4,37,5541,6,0,5
27-05-2024 07:00,34.1,0,5.3,32,5279,7,0,5
27-05-2024 08:00,36.3,0,5.8,29,5272,8,0,5
